DATE,direction,speed,visibility,coverage_1,ceiling,temperature,dew,slp,rh,label
2010-05-11 10:00:00,80,5.0,7000,2.0,5000.0,11.0,11.0,1018.0,100.0,1
2010-05-16 08:00:00,60,6.0,8000,4.0,5000.0,11.0,11.0,1017.0,100.0,1
2010-05-16 08:15:00,70,6.0,300,8.0,98.0,12.0,12.0,1017.0,100.0,2
2010-05-16 09:00:00,180,1.0,700,7.0,98.0,11.0,11.0,1018.0,100.0,2
2010-05-16 10:00:00,0,0.0,400,7.0,98.0,13.0,13.0,1019.0,100.0,2
2010-05-16 11:00:00,60,3.0,4000,4.0,5000.0,14.0,14.0,1019.0,100.0,1
2010-05-24 04:00:00,0,0.0,900,8.0,98.0,15.0,15.0,1018.0,100.0,2
2010-05-24 04:35:00,70,3.0,400,8.0,98.0,15.0,15.0,1017.0,100.0,2
2010-05-24 05:00:00,50,3.0,200,8.0,98.0,15.0,15.0,1017.0,100.0,2
2010-05-24 05:20:00,70,2.0,500,8.0,394.0,15.0,15.0,1017.0,100.0,2
2010-05-24 07:35:00,70,8.0,900,8.0,197.0,15.0,15.0,1016.0,100.0,2
2010-06-07 10:00:00,70,3.0,4000,0.0,5000.0,5.0,5.0,1024.0,100.0,1
2010-06-15 09:04:00,80,2.0,500,9.0,98.0,7.0,7.0,1022.0,100.0,2
2010-06-15 09:28:00,70,4.0,100,9.0,49.0,9.0,9.0,1023.0,100.0,2
2010-06-15 10:00:00,40,5.0,100,9.0,49.0,9.0,9.0,1023.0,100.0,2
2010-06-15 10:38:00,50,4.0,100,9.0,49.0,9.0,9.0,1024.0,100.0,2
2010-06-15 11:00:00,50,4.0,100,9.0,49.0,9.0,9.0,1024.0,100.0,2
2010-06-15 12:00:00,50,5.0,100,8.0,98.0,10.0,10.0,1024.0,100.0,2
2010-06-15 12:35:00,40,4.0,400,8.0,98.0,10.0,10.0,1024.0,100.0,2
2010-06-16 11:00:00,0,0.0,4000,0.0,5000.0,10.0,10.0,1022.0,100.0,1
2010-06-17 09:45:00,190,2.0,4500,0.0,5000.0,12.0,10.0,1019.0,87.56826823314964,1
2010-06-17 10:00:00,210,3.0,4000,0.0,5000.0,11.0,10.0,1019.0,93.55347155166666,1
2010-06-17 10:28:00,80,3.0,7000,0.0,5000.0,13.0,11.0,1019.0,87.65929893866785,1
2010-06-17 11:00:00,0,0.0,4500,0.0,5000.0,15.0,12.0,1020.0,82.26135295757305,0
2010-06-18 11:00:00,0,0.0,4000,0.0,5000.0,12.0,11.0,1021.0,93.60237175676416,1
2010-06-25 07:15:00,70,5.0,800,7.0,98.0,14.0,14.0,1024.0,100.0,2
2010-06-25 08:00:00,70,6.0,400,9.0,49.0,14.0,14.0,1023.0,100.0,2
2010-06-25 09:00:00,70,6.0,300,9.0,49.0,14.0,14.0,1024.0,100.0,2
2010-06-25 10:00:00,50,5.0,300,8.0,98.0,14.0,14.0,1025.0,100.0,2
2010-06-25 11:00:00,40,4.0,300,8.0,98.0,14.0,14.0,1026.0,100.0,2
2010-06-25 12:00:00,20,4.0,600,8.0,98.0,14.0,14.0,1027.0,100.0,2
2010-06-25 12:30:00,0,0.0,900,4.0,197.0,14.0,14.0,1027.0,100.0,2
2010-06-25 13:00:00,50,4.0,4000,8.0,197.0,15.0,15.0,1027.0,100.0,2
2010-06-27 07:33:00,70,7.0,700,0.0,5000.0,10.0,10.0,1023.0,100.0,1
2010-06-27 08:00:00,70,8.0,3000,4.0,5000.0,11.0,11.0,1022.0,100.0,1
2010-06-30 04:22:00,0,0.0,2500,0.0,5000.0,11.0,11.0,1024.0,100.0,1
2010-06-30 05:00:00,80,3.0,2000,0.0,5000.0,11.0,11.0,1024.0,100.0,1
2010-06-30 05:12:00,80,3.0,600,0.0,5000.0,11.0,11.0,1024.0,100.0,1
2010-06-30 08:30:00,70,12.0,800,8.0,98.0,12.0,12.0,1024.0,100.0,2
2010-06-30 09:00:00,70,10.0,800,8.0,98.0,12.0,12.0,1024.0,100.0,2
2010-06-30 09:13:00,70,8.0,150,9.0,98.0,12.0,12.0,1024.0,100.0,2
2010-06-30 10:00:00,60,10.0,150,9.0,98.0,12.0,12.0,1025.0,100.0,2
2010-06-30 11:00:00,50,10.0,300,9.0,98.0,12.0,12.0,1025.0,100.0,2
2010-06-30 11:22:00,60,9.0,800,9.0,197.0,12.0,12.0,1026.0,100.0,2
2010-06-30 12:00:00,60,8.0,1200,9.0,197.0,12.0,12.0,1026.0,100.0,2
2010-06-30 13:00:00,60,7.0,1500,9.0,197.0,13.0,13.0,1027.0,100.0,2
2010-07-01 06:16:00,230,2.0,300,9.0,49.0,9.0,9.0,1025.0,100.0,2
2010-07-01 07:46:00,60,3.0,800,7.0,98.0,9.0,9.0,1024.0,100.0,2
2010-07-01 08:00:00,50,3.0,400,7.0,98.0,9.0,9.0,1024.0,100.0,2
2010-07-01 09:00:00,70,3.0,800,7.0,98.0,9.0,9.0,1024.0,100.0,2
2010-07-01 09:16:00,230,2.0,300,9.0,49.0,9.0,9.0,1025.0,100.0,2
2010-07-01 10:00:00,0,0.0,400,9.0,49.0,10.0,10.0,1025.0,100.0,2
2010-07-02 08:00:00,70,6.0,4000,0.0,5000.0,12.0,11.0,1024.0,93.60237175676416,1
2010-07-02 08:19:00,70,6.0,3500,7.0,886.0,11.0,11.0,1024.0,100.0,2
2010-07-03 05:30:00,80,2.0,1000,0.0,5000.0,10.0,10.0,1024.0,100.0,1
2010-07-03 05:41:00,70,3.0,300,9.0,98.0,9.0,9.0,1024.0,100.0,2
2010-07-03 06:00:00,0,0.0,100,9.0,98.0,9.0,9.0,1024.0,100.0,2
2010-07-03 07:00:00,50,4.0,300,9.0,98.0,11.0,11.0,1024.0,100.0,2
2010-07-03 08:00:00,80,2.0,200,9.0,98.0,11.0,11.0,1024.0,100.0,2
2010-07-03 09:00:00,50,2.0,200,9.0,49.0,11.0,11.0,1024.0,100.0,2
2010-07-03 10:00:00,30,3.0,200,9.0,49.0,11.0,11.0,1025.0,100.0,2
2010-07-03 11:00:00,30,3.0,200,9.0,49.0,11.0,11.0,1025.0,100.0,2
2010-07-03 11:40:00,60,6.0,400,8.0,98.0,11.0,11.0,1026.0,100.0,2
2010-07-03 12:00:00,50,5.0,500,8.0,98.0,11.0,11.0,1026.0,100.0,2
2010-07-03 12:30:00,50,5.0,800,8.0,98.0,12.0,12.0,1026.0,100.0,2
2010-07-04 03:36:00,90,2.0,900,7.0,295.0,12.0,12.0,1024.0,100.0,2
2010-07-04 04:00:00,60,3.0,400,7.0,98.0,13.0,13.0,1024.0,100.0,2
2010-07-04 04:19:00,70,4.0,200,8.0,98.0,13.0,13.0,1024.0,100.0,2
2010-07-04 05:00:00,50,4.0,200,9.0,49.0,12.0,12.0,1024.0,100.0,2
2010-07-04 06:00:00,0,0.0,400,9.0,98.0,11.0,11.0,1024.0,100.0,2
2010-07-06 10:00:00,60,10.0,700,8.0,98.0,13.0,13.0,1024.0,100.0,2
2010-07-06 11:00:00,60,8.0,700,8.0,98.0,13.0,13.0,1024.0,100.0,2
2010-07-06 12:00:00,50,6.0,900,8.0,98.0,13.0,13.0,1025.0,100.0,2
2010-07-20 07:00:00,60,8.0,1800,8.0,98.0,14.0,14.0,1021.0,100.0,2
2010-07-20 09:00:00,70,4.0,800,7.0,98.0,13.0,13.0,1022.0,100.0,2
2010-07-20 09:37:00,50,8.0,800,8.0,98.0,13.0,13.0,1022.0,100.0,2
2010-07-20 10:00:00,60,8.0,400,9.0,98.0,13.0,13.0,1022.0,100.0,2
2010-07-20 11:00:00,70,4.0,800,7.0,98.0,14.0,13.0,1023.0,100.0,2
2010-08-21 10:00:00,90,1.0,2000,8.0,591.0,11.0,11.0,1024.0,100.0,2
2010-08-21 10:25:00,110,3.0,2000,8.0,394.0,12.0,12.0,1025.0,100.0,2
2010-08-21 11:00:00,0,0.0,900,8.0,394.0,12.0,12.0,1025.0,100.0,2
2010-08-28 08:40:00,90,3.0,800,0.0,5000.0,12.0,12.0,1019.0,100.0,1
2010-08-28 09:00:00,90,3.0,2000,0.0,5000.0,11.0,11.0,1019.0,100.0,1
2010-08-28 09:20:00,90,3.0,800,0.0,5000.0,11.0,11.0,1019.0,100.0,1
2010-08-28 09:40:00,90,3.0,300,0.0,5000.0,11.0,11.0,1020.0,100.0,1
2010-08-28 10:00:00,80,4.0,100,9.0,49.0,12.0,12.0,1020.0,100.0,2
2010-08-28 11:00:00,50,1.0,300,9.0,49.0,12.0,12.0,1021.0,100.0,2
2010-08-28 11:26:00,40,2.0,300,8.0,197.0,13.0,13.0,1021.0,100.0,2
2010-08-28 12:00:00,60,3.0,500,7.0,295.0,14.0,14.0,1021.0,100.0,2
2010-08-29 05:17:00,90,4.0,700,2.0,5000.0,13.0,13.0,1018.0,100.0,1
2010-08-29 06:00:00,70,4.0,100,9.0,49.0,12.0,12.0,1018.0,100.0,2
2010-08-29 06:26:00,70,2.0,800,4.0,5000.0,12.0,12.0,1018.0,100.0,1
2010-08-29 08:00:00,90,6.0,300,9.0,98.0,13.0,13.0,1018.0,100.0,2
2010-08-29 09:00:00,80,6.0,100,9.0,98.0,13.0,13.0,1019.0,100.0,2
2010-08-29 10:00:00,70,9.0,100,9.0,98.0,13.0,13.0,1020.0,100.0,2
2010-08-29 11:00:00,70,9.0,300,9.0,98.0,13.0,13.0,1020.0,100.0,2
2010-08-29 11:47:00,80,9.0,300,9.0,197.0,14.0,14.0,1021.0,100.0,2
2010-08-29 12:00:00,70,8.0,800,9.0,197.0,14.0,14.0,1021.0,100.0,2
2010-09-21 07:00:00,80,6.0,900,8.0,98.0,14.0,14.0,1017.0,100.0,2
2010-09-21 08:00:00,70,9.0,900,8.0,98.0,15.0,15.0,1018.0,100.0,2
2010-09-22 05:40:00,70,3.0,800,7.0,98.0,15.0,15.0,1017.0,100.0,2
2010-09-22 05:50:00,80,4.0,300,9.0,49.0,15.0,15.0,1017.0,100.0,2
2010-09-22 06:00:00,80,4.0,300,9.0,49.0,15.0,15.0,1016.0,100.0,2
2010-09-22 07:00:00,80,7.0,500,9.0,98.0,16.0,16.0,1016.0,100.0,2
2010-09-22 07:40:00,80,7.0,900,4.0,5000.0,16.0,16.0,1016.0,100.0,0
2010-09-25 06:25:00,180,5.0,900,7.0,295.0,16.0,16.0,1017.0,100.0,2
2010-09-25 06:40:00,190,3.0,600,7.0,98.0,16.0,16.0,1017.0,100.0,2
2010-09-25 07:00:00,170,5.0,900,7.0,98.0,16.0,16.0,1017.0,100.0,2
2010-10-02 06:00:00,350,3.0,2000,4.0,394.0,18.0,18.0,1014.0,100.0,0
2010-10-07 05:25:00,80,9.0,600,8.0,98.0,17.0,17.0,1014.0,100.0,2
2010-10-07 06:00:00,70,10.0,500,8.0,98.0,17.0,17.0,1014.0,100.0,2
2010-10-20 09:00:00,70,2.0,6000,2.0,5000.0,10.0,10.0,1019.0,100.0,1
2010-10-20 10:00:00,0,0.0,7000,2.0,5000.0,14.0,12.0,1019.0,87.74935808350679,0
2010-11-01 08:22:00,70,4.0,2500,2.0,3937.0,18.0,18.0,1016.0,100.0,0
2010-11-01 09:00:00,80,4.0,2500,4.0,3937.0,18.0,18.0,1016.0,100.0,0
2010-11-07 09:20:00,60,3.0,3000,8.0,98.0,14.0,14.0,1014.0,100.0,2
2010-11-07 09:30:00,60,4.0,500,8.0,98.0,14.0,14.0,1014.0,100.0,2
2010-11-07 10:00:00,70,5.0,300,9.0,98.0,15.0,15.0,1015.0,100.0,2
2010-11-07 10:38:00,120,4.0,800,9.0,98.0,15.0,15.0,1015.0,100.0,2
2010-11-17 06:20:00,360,3.0,900,8.0,98.0,16.0,16.0,1012.0,100.0,2
2010-11-17 07:00:00,20,3.0,400,8.0,98.0,16.0,16.0,1012.0,100.0,2
2010-11-17 08:00:00,0,0.0,400,8.0,98.0,16.0,16.0,1012.0,100.0,2
2010-11-17 09:00:00,330,2.0,400,8.0,98.0,17.0,17.0,1013.0,100.0,2
2010-11-26 06:00:00,80,4.0,8000,2.0,5000.0,17.0,17.0,1011.0,100.0,0
2010-11-26 06:10:00,120,2.0,500,8.0,98.0,17.0,17.0,1012.0,100.0,0
2010-11-26 07:00:00,50,3.0,400,8.0,98.0,17.0,17.0,1012.0,100.0,0
2010-11-26 08:00:00,60,2.0,600,9.0,98.0,17.0,17.0,1012.0,100.0,0
2010-11-26 09:00:00,70,4.0,800,9.0,197.0,17.0,17.0,1012.0,100.0,0
2010-12-12 09:00:00,80,6.0,10000,2.0,5000.0,20.0,20.0,1011.0,100.0,0
2011-01-24 10:00:00,60,4.0,800,8.0,295.0,20.0,20.0,1018.0,100.0,0
2011-01-26 08:13:00,90,4.0,500,7.0,98.0,19.0,19.0,1015.0,100.0,0
2011-01-26 08:36:00,80,7.0,300,8.0,98.0,19.0,19.0,1015.0,100.0,0
2011-01-26 09:00:00,90,5.0,150,8.0,98.0,19.0,19.0,1016.0,100.0,0
2011-01-26 10:00:00,50,6.0,100,8.0,98.0,19.0,19.0,1017.0,100.0,0
2011-01-26 10:43:00,60,7.0,300,8.0,98.0,20.0,19.0,1017.0,93.97450936662143,0
2011-01-26 11:00:00,70,8.0,1200,7.0,98.0,20.0,20.0,1018.0,100.0,0
2011-01-26 11:14:00,70,7.0,1700,8.0,197.0,20.0,20.0,1018.0,100.0,0
2011-02-08 08:10:00,90,4.0,1500,7.0,98.0,20.0,20.0,1017.0,100.0,0
2011-02-08 09:00:00,70,7.0,600,9.0,98.0,20.0,20.0,1017.0,100.0,0
2011-02-08 10:00:00,70,8.0,700,9.0,98.0,21.0,20.0,1018.0,94.01875700103771,0
2011-02-19 07:00:00,110,3.0,600,7.0,197.0,20.0,19.0,1017.0,93.97450936662143,0
2011-02-24 09:50:00,90,3.0,7000,7.0,394.0,20.0,19.0,1014.0,93.97450936662143,0
2011-02-24 10:00:00,70,5.0,7000,7.0,394.0,20.0,19.0,1014.0,93.97450936662143,0
2011-04-05 07:00:00,0,0.0,3000,2.0,5000.0,18.0,18.0,1013.0,100.0,0
2011-04-05 08:00:00,90,2.0,500,7.0,98.0,18.0,18.0,1014.0,100.0,0
2011-04-05 08:40:00,70,5.0,900,7.0,98.0,17.0,17.0,1014.0,100.0,0
2011-04-05 09:40:00,90,2.0,7000,2.0,5000.0,17.0,17.0,1014.0,100.0,0
2011-04-05 10:00:00,0,0.0,7000,2.0,5000.0,18.0,18.0,1014.0,100.0,0
2011-04-06 06:20:00,60,5.0,900,7.0,98.0,17.0,17.0,1017.0,100.0,2
2011-04-06 07:00:00,50,4.0,400,8.0,197.0,17.0,17.0,1017.0,100.0,2
2011-04-06 07:35:00,50,4.0,400,8.0,98.0,17.0,17.0,1017.0,100.0,2
2011-04-06 08:00:00,50,4.0,400,8.0,98.0,16.0,16.0,1017.0,100.0,2
2011-04-09 07:30:00,200,2.0,500,8.0,98.0,15.0,15.0,1018.0,100.0,2
2011-04-09 08:00:00,100,2.0,100,8.0,98.0,16.0,16.0,1018.0,100.0,2
2011-04-11 06:37:00,70,4.0,700,8.0,98.0,15.0,15.0,1017.0,100.0,2
2011-04-11 07:00:00,70,3.0,300,9.0,98.0,15.0,15.0,1017.0,100.0,2
2011-04-12 10:00:00,90,6.0,5000,2.0,5000.0,18.0,18.0,1016.0,100.0,0
2011-04-21 06:35:00,80,7.0,900,7.0,98.0,18.0,18.0,1017.0,100.0,0
2011-04-21 10:00:00,70,6.0,4500,4.0,5000.0,17.0,17.0,1018.0,100.0,0
2011-04-21 10:15:00,70,6.0,900,7.0,98.0,17.0,17.0,1019.0,100.0,2
2011-05-04 11:00:00,80,2.0,2000,7.0,98.0,12.0,12.0,1023.0,100.0,2
2011-05-04 12:00:00,70,2.0,3000,7.0,197.0,14.0,13.0,1023.0,93.69853667774088,2
2011-05-20 08:15:00,100,5.0,800,8.0,98.0,13.0,13.0,1020.0,100.0,2
2011-05-20 09:00:00,100,4.0,800,8.0,98.0,13.0,13.0,1020.0,100.0,2
2011-05-25 05:20:00,90,3.0,800,9.0,197.0,14.0,14.0,1020.0,100.0,2
2011-05-25 06:00:00,70,4.0,900,7.0,394.0,13.0,13.0,1020.0,100.0,2
2011-05-25 06:32:00,0,0.0,800,9.0,98.0,13.0,13.0,1020.0,100.0,2
2011-05-25 06:52:00,80,3.0,400,9.0,98.0,13.0,13.0,1020.0,100.0,2
2011-05-25 07:00:00,90,4.0,400,9.0,98.0,14.0,14.0,1020.0,100.0,2
2011-05-25 07:22:00,60,4.0,400,9.0,98.0,14.0,14.0,1020.0,100.0,2
2011-05-25 08:00:00,60,5.0,300,9.0,98.0,14.0,14.0,1020.0,100.0,2
2011-05-25 09:00:00,50,7.0,300,9.0,98.0,14.0,14.0,1021.0,100.0,2
2011-05-25 10:00:00,60,9.0,600,9.0,98.0,13.0,13.0,1022.0,100.0,2
2011-06-01 05:00:00,100,2.0,3000,0.0,5000.0,12.0,12.0,1019.0,100.0,1
2011-06-01 07:00:00,0,0.0,2500,7.0,197.0,10.0,10.0,1018.0,100.0,2
2011-06-01 07:12:00,0,0.0,500,7.0,197.0,10.0,10.0,1018.0,100.0,2
2011-06-01 08:00:00,110,2.0,300,7.0,98.0,11.0,11.0,1018.0,100.0,2
2011-06-01 09:00:00,50,4.0,300,7.0,98.0,11.0,11.0,1019.0,100.0,2
2011-06-01 10:00:00,50,3.0,200,8.0,98.0,11.0,11.0,1019.0,100.0,2
2011-06-01 11:00:00,0,0.0,250,8.0,98.0,10.0,10.0,1019.0,100.0,2
2011-06-01 11:42:00,80,2.0,450,8.0,98.0,12.0,12.0,1020.0,100.0,2
2011-06-01 12:00:00,70,4.0,900,8.0,98.0,12.0,12.0,1020.0,100.0,2
2011-06-02 07:39:00,0,0.0,1000,7.0,295.0,9.0,9.0,1019.0,100.0,2
2011-06-02 08:00:00,40,1.0,1000,7.0,197.0,9.0,9.0,1019.0,100.0,2
2011-06-02 09:00:00,80,3.0,800,7.0,197.0,10.0,10.0,1019.0,100.0,2
2011-06-02 10:00:00,0,0.0,800,4.0,295.0,11.0,11.0,1020.0,100.0,2
2011-06-02 11:00:00,0,0.0,800,8.0,295.0,11.0,11.0,1020.0,100.0,2
2011-06-02 12:00:00,80,5.0,800,8.0,295.0,13.0,13.0,1021.0,100.0,2
2011-06-03 02:20:00,60,6.0,800,8.0,98.0,15.0,15.0,1019.0,100.0,2
2011-06-03 03:00:00,70,4.0,700,8.0,197.0,14.0,14.0,1019.0,100.0,2
2011-06-03 04:00:00,50,5.0,700,7.0,98.0,14.0,14.0,1018.0,100.0,2
2011-06-03 05:00:00,60,4.0,700,7.0,98.0,14.0,14.0,1018.0,100.0,2
2011-06-03 06:00:00,70,4.0,700,7.0,98.0,14.0,14.0,1018.0,100.0,2
2011-06-03 07:00:00,70,5.0,600,7.0,98.0,14.0,14.0,1018.0,100.0,2
2011-06-03 08:00:00,80,5.0,600,7.0,98.0,14.0,14.0,1017.0,100.0,2
2011-06-03 09:00:00,60,5.0,1000,7.0,98.0,14.0,14.0,1018.0,100.0,2
2011-06-03 09:40:00,50,4.0,800,7.0,98.0,14.0,14.0,1018.0,100.0,2
2011-06-03 10:00:00,70,4.0,600,7.0,98.0,14.0,14.0,1018.0,100.0,2
2011-06-03 11:00:00,60,5.0,800,7.0,98.0,14.0,14.0,1019.0,100.0,2
2011-06-09 23:40:00,90,4.0,4000,4.0,5000.0,10.0,10.0,1017.0,100.0,1
2011-06-10 00:00:00,100,2.0,4500,4.0,5000.0,10.0,10.0,1018.0,100.0,1
2011-06-11 07:00:00,80,4.0,3000,4.0,5000.0,7.0,7.0,1023.0,100.0,1
2011-06-11 07:20:00,70,3.0,3000,2.0,394.0,8.0,8.0,1023.0,100.0,1
2011-06-11 08:00:00,100,2.0,500,2.0,295.0,9.0,9.0,1023.0,100.0,2
2011-06-11 08:12:00,100,1.0,300,7.0,98.0,9.0,9.0,1023.0,100.0,2
2011-06-11 09:00:00,40,3.0,300,9.0,49.0,9.0,9.0,1023.0,100.0,2
2011-06-11 10:00:00,0,0.0,200,9.0,49.0,9.0,9.0,1024.0,100.0,2
2011-06-11 11:00:00,30,2.0,200,9.0,49.0,9.0,9.0,1024.0,100.0,2
2011-06-11 12:00:00,60,2.0,200,9.0,49.0,9.0,9.0,1025.0,100.0,2
2011-06-11 12:35:00,60,3.0,300,8.0,98.0,10.0,10.0,1025.0,100.0,2
2011-06-13 07:43:00,70,3.0,1000,8.0,98.0,10.0,10.0,1023.0,100.0,2
2011-06-13 08:00:00,70,3.0,100,8.0,98.0,10.0,10.0,1023.0,100.0,2
2011-06-13 08:30:00,70,4.0,50,9.0,49.0,11.0,11.0,1024.0,100.0,2
2011-06-13 09:00:00,60,6.0,50,9.0,49.0,11.0,11.0,1024.0,100.0,2
2011-06-13 09:20:00,60,6.0,50,8.0,98.0,10.0,10.0,1024.0,100.0,2
2011-06-13 10:00:00,90,4.0,100,8.0,98.0,10.0,10.0,1025.0,100.0,2
2011-06-13 11:00:00,50,6.0,100,8.0,98.0,10.0,10.0,1025.0,100.0,2
2011-06-13 11:35:00,70,5.0,400,7.0,98.0,10.0,10.0,1026.0,100.0,2
2011-06-13 12:00:00,70,6.0,500,8.0,98.0,11.0,11.0,1025.0,100.0,2
2011-06-13 12:45:00,80,6.0,800,8.0,197.0,12.0,12.0,1026.0,100.0,2
2011-06-17 10:20:00,100,4.0,800,0.0,5000.0,10.0,10.0,1023.0,100.0,1
2011-06-17 10:40:00,100,5.0,400,0.0,5000.0,10.0,10.0,1023.0,100.0,1
2011-06-17 11:00:00,90,5.0,400,0.0,5000.0,10.0,10.0,1023.0,100.0,1
2011-06-19 10:00:00,60,4.0,3000,0.0,5000.0,11.0,11.0,1019.0,100.0,1
2011-06-20 10:00:00,80,4.0,5000,0.0,5000.0,11.0,11.0,1020.0,100.0,1
2011-06-20 11:00:00,80,7.0,5000,0.0,5000.0,13.0,13.0,1020.0,100.0,1
2011-06-20 11:08:00,80,7.0,3000,2.0,5000.0,13.0,13.0,1020.0,100.0,1
2011-06-20 11:16:00,80,7.0,700,4.0,5000.0,13.0,13.0,1020.0,100.0,1
2011-06-24 02:30:00,70,4.0,2000,8.0,295.0,16.0,16.0,1021.0,100.0,2
2011-06-24 03:00:00,60,6.0,2000,8.0,295.0,16.0,16.0,1021.0,100.0,2
2011-06-24 04:00:00,80,5.0,400,8.0,98.0,15.0,15.0,1021.0,100.0,2
2011-06-24 05:00:00,90,2.0,400,9.0,49.0,15.0,15.0,1020.0,100.0,2
2011-06-24 06:00:00,70,1.0,400,9.0,49.0,14.0,14.0,1020.0,100.0,2
2011-06-24 07:00:00,70,5.0,400,9.0,49.0,14.0,14.0,1019.0,100.0,2
2011-06-24 08:00:00,70,5.0,600,9.0,98.0,14.0,14.0,1020.0,100.0,2
2011-06-24 09:00:00,40,5.0,800,9.0,98.0,14.0,14.0,1020.0,100.0,2
2011-06-24 10:00:00,50,5.0,600,9.0,98.0,14.0,14.0,1020.0,100.0,2
2011-06-24 11:00:00,70,6.0,300,9.0,98.0,14.0,14.0,1020.0,100.0,2
2011-06-24 12:00:00,60,6.0,300,9.0,98.0,14.0,14.0,1021.0,100.0,2
2011-06-24 12:25:00,70,5.0,500,8.0,197.0,14.0,14.0,1021.0,100.0,2
2011-06-26 02:46:00,90,3.0,900,7.0,394.0,16.0,16.0,1019.0,100.0,2
2011-06-26 03:00:00,80,3.0,1500,4.0,5000.0,16.0,16.0,1019.0,100.0,0
2011-06-26 04:00:00,70,5.0,700,8.0,98.0,16.0,16.0,1018.0,100.0,2
2011-06-26 04:17:00,80,9.0,150,9.0,98.0,16.0,16.0,1018.0,100.0,2
2011-06-26 05:00:00,80,7.0,50,9.0,98.0,16.0,16.0,1018.0,100.0,2
2011-06-26 06:00:00,70,7.0,50,9.0,98.0,15.0,15.0,1017.0,100.0,2
2011-06-26 07:00:00,70,6.0,100,9.0,98.0,15.0,15.0,1017.0,100.0,2
2011-06-26 08:00:00,60,9.0,200,9.0,98.0,15.0,15.0,1016.0,100.0,2
2011-06-26 09:00:00,70,8.0,600,9.0,98.0,15.0,15.0,1016.0,100.0,2
2011-06-26 10:00:00,70,11.0,600,9.0,98.0,15.0,15.0,1016.0,100.0,2
2011-06-29 09:40:00,70,11.0,800,8.0,98.0,7.0,7.0,1022.0,100.0,2
2011-06-29 10:00:00,70,10.0,700,8.0,98.0,7.0,7.0,1022.0,100.0,2
2011-06-29 11:00:00,70,12.0,600,8.0,98.0,8.0,8.0,1022.0,100.0,2
2011-06-29 12:00:00,70,13.0,800,9.0,197.0,9.0,9.0,1022.0,100.0,2
2011-06-29 12:40:00,80,12.0,4000,7.0,295.0,9.0,9.0,1022.0,100.0,2
2011-06-30 07:13:00,60,3.0,800,8.0,98.0,12.0,12.0,1019.0,100.0,2
2011-06-30 08:00:00,60,6.0,400,8.0,98.0,12.0,12.0,1019.0,100.0,2
2011-06-30 09:00:00,80,7.0,800,8.0,98.0,13.0,13.0,1019.0,100.0,2
2011-06-30 10:00:00,70,10.0,600,8.0,98.0,13.0,13.0,1020.0,100.0,2
2011-06-30 10:36:00,70,9.0,900,8.0,98.0,13.0,13.0,1020.0,100.0,2
2011-06-30 11:00:00,70,9.0,900,8.0,98.0,13.0,13.0,1021.0,100.0,2
2011-06-30 12:00:00,70,11.0,900,8.0,98.0,13.0,13.0,1021.0,100.0,2
2011-07-01 08:40:00,80,8.0,900,7.0,98.0,14.0,14.0,1019.0,100.0,2
2011-07-01 10:00:00,70,8.0,400,8.0,98.0,14.0,14.0,1020.0,100.0,2
2011-07-01 11:00:00,80,7.0,800,8.0,98.0,15.0,15.0,1021.0,100.0,2
2011-07-01 12:00:00,70,6.0,800,8.0,98.0,15.0,15.0,1022.0,100.0,2
2011-07-02 08:20:00,50,4.0,900,8.0,98.0,15.0,15.0,1020.0,100.0,2
2011-07-03 08:00:00,70,5.0,900,7.0,98.0,15.0,15.0,1018.0,100.0,2
2011-07-08 10:28:00,80,3.0,800,7.0,295.0,8.0,8.0,1021.0,100.0,2
2011-07-08 11:00:00,90,2.0,600,7.0,197.0,8.0,8.0,1022.0,100.0,2
2011-07-10 06:52:00,80,10.0,400,8.0,98.0,10.0,10.0,1022.0,100.0,2
2011-07-10 07:00:00,80,11.0,100,8.0,98.0,10.0,10.0,1022.0,100.0,2
2011-07-10 08:00:00,60,9.0,100,8.0,98.0,10.0,10.0,1022.0,100.0,2
2011-07-10 09:00:00,80,8.0,100,8.0,98.0,9.0,9.0,1022.0,100.0,2
2011-07-10 10:00:00,70,10.0,100,8.0,98.0,9.0,9.0,1023.0,100.0,2
2011-07-10 11:00:00,60,8.0,300,8.0,98.0,10.0,10.0,1024.0,100.0,2
2011-07-13 10:00:00,80,3.0,5000,0.0,5000.0,11.0,11.0,1021.0,100.0,1
2011-07-14 10:00:00,0,0.0,4000,4.0,5000.0,11.0,11.0,1019.0,100.0,1
2011-07-14 10:22:00,0,0.0,4000,7.0,689.0,12.0,12.0,1019.0,100.0,2
2011-07-14 11:00:00,50,3.0,4000,7.0,689.0,14.0,13.0,1020.0,93.69853667774088,2
2011-07-18 09:00:00,40,4.0,600,4.0,5000.0,13.0,13.0,1019.0,100.0,1
2011-07-18 09:15:00,60,3.0,400,8.0,98.0,13.0,13.0,1019.0,100.0,2
2011-07-18 10:00:00,60,3.0,800,8.0,98.0,13.0,13.0,1019.0,100.0,2
2011-07-18 11:00:00,130,2.0,800,8.0,98.0,13.0,13.0,1019.0,100.0,2
2011-07-20 02:30:00,150,2.0,900,7.0,98.0,15.0,15.0,1022.0,100.0,2
2011-07-20 03:00:00,170,2.0,900,8.0,197.0,15.0,15.0,1023.0,100.0,2
2011-07-20 03:20:00,0,0.0,800,8.0,98.0,15.0,15.0,1023.0,100.0,2
